thumbnail,title,stars,preferredBadge,promotedBadge,location,subwayAccess,sustainability,distanceFromCenter,highlights,link,price_taxesAndCharges,price_currency,price_value,rating_score,rating_scoreDescription,rating_reviews,marketplace
https://cf.bstatic.com/xdata/images/hotel/square200/169651821.webp?k=9f08ab3e3b2354294d6e08952435ddb5fc2d9f8e635cb7f15f0064b469ae6132&o=&s=1,Good Morning + Berlin City East,,False,False,"Lichtenberg, Berlin",False,Travel Sustainable property,7.4,Standard Twin Room,https://www.booking.com/hotel/de/ramadaberlinglobus.html?lang=en-us,4.0,$,87,7.2,Good,4464.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/71445723.webp?k=3c11f47dbc2e80ece371a53a2df7831a8bb7c8963eee84f738ed56b0adb86b50&o=&s=1,Generator Berlin Prenzlauer Berg,,False,False,"Prenzlauer Berg, Berlin",False,Travel Sustainable property,5.5,Twin Room - Shared Bathroom,https://www.booking.com/hotel/de/generatorberlin.html?lang=en-us,,$,74,6.1,Review score,3368.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/79406494.webp?k=0b7ae80a71887359ddfc78e4344a8792d2a131179fe19e46dd68756a198ad487&o=&s=1,Hotel Hansablick,3.0,True,False,"Mitte, Berlin",True,Travel Sustainable property,2.7,Standard Double Room,https://www.booking.com/hotel/de/hansablick.html?lang=en-us,,$,142,8.3,Very Good,1045.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/3949105.webp?k=3bf113e2e5d27d028c925af7fae5801c03c1f7b5d72a94aedd30f38133beaf1f&o=&s=1,Hotel Sachsenhof,3.0,True,False,"Tempelhof-Schöneberg, Berlin",True,Travel Sustainable property,2.6,Double Room,https://www.booking.com/hotel/de/sachsenhof.html?lang=en-us,,$,131,8.3,Very Good,3641.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/176850313.webp?k=a05f6f189564f3d87b346a2a2df9f9c1870742ed2dcc8edf2cc55b0a6c393e10&o=&s=1,martas Hotel Allegra Berlin,3.0,False,False,"Mitte, Berlin",True,Travel Sustainable property,0.8,Double Room,https://www.booking.com/hotel/de/hotelallegra.html?lang=en-us,,$,106,8.0,Very Good,1666.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/410255594.webp?k=0b17d1b2c399165771563915b17bf39125e95255927fa28b6d74e6c488aebcb4&o=&s=1,Secret Studio Lux SPECIAL OFFER,3.0,False,False,"Neukölln, Berlin",False,Travel Sustainable property,11.1,Standard Studio,https://www.booking.com/hotel/de/secret-studio-lux-special-offer.html?lang=en-us,,$,76,7.8,Good,25.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/22712870.webp?k=f6896306fafd8749a6a9b9ff5559dd3362687ac7cceffaf58ea112247c0301d5&o=&s=1,Hotel M68,,False,False,"Mitte, Berlin",True,Travel Sustainable property,0.9,Double Room with Private Bathroom in Hallway,https://www.booking.com/hotel/de/m68.html?lang=en-us,,$,60,7.3,Good,1403.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/266462910.webp?k=d86be611b11491b6c76410b1e977e48c538fca6634daad599bc95274462c6c62&o=&s=1,Hotelpension Margrit,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,5.1,Double or Twin Room,https://www.booking.com/hotel/de/hotelpension-margrit.html?lang=en-us,,$,60,7.0,Good,2050.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/252155988.webp?k=424594dbd175ab6e1c9ed87de1771e843d296c0bc9cd561895c37f27feec10f7&o=&s=1,ibis Berlin Kurfuerstendamm,3.0,False,False,"Tempelhof-Schöneberg, Berlin",True,Travel Sustainable property,2.7,Double Room,https://www.booking.com/hotel/de/ibis-berlin-kurfuerstendamm.html?lang=en-us,,$,92,8.1,Very Good,3043.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/244272157.webp?k=0e3bae73825418f663f54980d63cf54ec073afde378950e08200827b8f3f7a22&o=&s=1,"Holiday Inn Berlin City Center East Prenzlauer Berg, an IHG Hotel",,True,False,"Prenzlauer Berg, Berlin",False,Travel Sustainable property,4.9,Standard Double Room,https://www.booking.com/hotel/de/holiday-inn-berlin-city-center-east.html?lang=en-us,6.0,$,134,8.6,Excellent,3267.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/86709975.webp?k=858e0b06ca416dff7577a4df72803f92ca54f9062a3aaa4c176deb206a0b3b09&o=&s=1,Potsdamer Inn,,False,False,"Tempelhof-Schöneberg, Berlin",True,Travel Sustainable property,2.4,Double Room,https://www.booking.com/hotel/de/potsdamer-inn.html?lang=en-us,,$,60,5.2,Review score,2038.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/243954432.webp?k=f51858be60bb204086405fb79001de506b32f45a97124747468d1d89a6f41310&o=&s=1,about:berlin Hotel,,True,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,2.9,Small Double Room,https://www.booking.com/hotel/de/about-berlin-hotel.html?lang=en-us,,$,166,8.6,Excellent,2883.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/233362212.webp?k=8a7299700f93efa2aa5dc5a608ecaecf607442e86514997af33cc1f7e3f046d8&o=&s=1,Park Plaza Wallstreet Berlin Mitte,4.0,True,False,"Mitte, Berlin",True,Travel Sustainable property,2.2,Superior Double Room,https://www.booking.com/hotel/de/wallstreet-park-plaza.html?lang=en-us,7.0,$,142,8.2,Very Good,4101.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/209272433.webp?k=fd089615d09f6665366884517e3b07675a1c677d2a5b75018a1f2bbcd4d8dd0e&o=&s=1,St Christopher's Inn Berlin Alexanderplatz,,False,False,"Mitte, Berlin",True,Travel Sustainable property,2.6,Twin Room Apartment with Shared Bathroom,https://www.booking.com/hotel/de/st-christophers-s-hostel-berlin.html?lang=en-us,3.0,$,53,7.9,Good,2753.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/347286274.webp?k=734fb2c5a66da578a9e905a7dc5139c1fac90c80db8fc03395ddc6b804843795&o=&s=1,Hotel Grand Inn,3.0,False,False,"Marzahn-Hellersdorf, Berlin",False,Travel Sustainable property,10.8,Double Room with Private Bathroom,https://www.booking.com/hotel/de/grand-inn.html?lang=en-us,,$,71,5.8,Review score,534.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/47855453.webp?k=e6580497c97e577069dd31a354490177518d28d4ad2b9c7c3f2d297d03e25550&o=&s=1,TITANIC Gendarmenmarkt Berlin,,True,False,"Mitte, Berlin",True,Travel Sustainable property,1.2,Classic Double Room,https://www.booking.com/hotel/de/titanic-gendarmenmarkt-berlin.html?lang=en-us,,$,197,8.4,Very Good,4001.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/289843442.webp?k=0a2ef3affd883c17a2c6d2403287e99c00259f92ac96c1de23503ce9a5eb9f9e&o=&s=1,Seehotel Grunewald,3.0,False,False,"Charlottenburg-Wilmersdorf, Berlin",False,Travel Sustainable property,12.4,Double Room with Forest View,https://www.booking.com/hotel/de/schildhorn.html?lang=en-us,,$,92,7.9,Good,1239.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/35358204.webp?k=00aaecb91ad6ab6f4907cde8b26b890fb0b521cd5c5df5c4fc496548bdaa3ec7&o=&s=1,Hotel & Apartments Zarenhof Berlin Prenzlauer Berg,,True,False,"Prenzlauer Berg, Berlin",True,Travel Sustainable property,3.7,Comfort Room,https://www.booking.com/hotel/de/apartmenthaus-zarenhof.html?lang=en-us,,$,108,7.8,Good,1463.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/328267834.webp?k=13ed0bd5e9b1d371776a11dd3f63297d3ebe39983cd5e2f71b7cf82a4fcdf3d2&o=&s=1,NH Berlin Alexanderplatz,4.0,True,False,"Friedrichshain-Kreuzberg, Berlin",False,Travel Sustainable property,4.2,Standard Double or Twin Room,https://www.booking.com/hotel/de/nhberlinalexanderplatz.html?lang=en-us,7.0,$,147,8.2,Very Good,3190.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/306642578.webp?k=6d09b78394169f5beef0a2786eb696a82698e2944b51f551175ec5201f197343&o=&s=1,H+ Hotel Berlin Mitte,,True,False,"Mitte, Berlin",True,Travel Sustainable property,1.6,Comfort Double or Twin Room,https://www.booking.com/hotel/de/h-hotel-berlin-mitte.html?lang=en-us,,$,163,8.4,Very Good,5735.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/412866904.webp?k=85d49b2e3d338d72284a14a098824a7e31d6770db629d4fc37a22f41f548f54d&o=&s=1,Park Plaza Berlin,4.0,True,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,4.1,Superior Double Room,https://www.booking.com/hotel/de/art-otel-berlin-kudamm.html?lang=en-us,7.0,$,132,7.8,Good,4542.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/252168645.webp?k=788af78e2eff562ef4a244c86833bfdf3c466cffe37e5bb54a96fabd43fae938&o=&s=1,Ibis Berlin Hauptbahnhof,3.0,False,False,"Mitte, Berlin",True,Travel Sustainable property,1.3,Double Room,https://www.booking.com/hotel/de/ibis-berlin-hauptbahnhof.html?lang=en-us,,$,117,8.2,Very Good,4714.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/85160596.webp?k=92cd2931c8ecafc63a10e0ee6600f3ad213e15f8dde45e99ae55377abe6c740e&o=&s=1,Safestay Berlin Kurfurstendamm,,False,False,"Tempelhof-Schöneberg, Berlin",True,Travel Sustainable property,2.9,Standard Twin Room,https://www.booking.com/hotel/de/aubergech.html?lang=en-us,,$,71,7.7,Good,2048.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/41505450.webp?k=854aaf06e463f7ffd23b59b986d4762dc74b6d58e502a0ff0b2228444747aea6&o=&s=1,Victor's Residenz-Hotel Berlin Tegel,3.0,False,False,"Reinickendorf, Berlin",False,Travel Sustainable property,5.3,Standard Double or Twin Room,https://www.booking.com/hotel/de/victors-residenz-hotels-berlin-tegel.html?lang=en-us,5.0,$,97,7.6,Good,1370.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/444994052.webp?k=10a3926dd1ea6373c21cfa90b3862825447d8a1fd7502d8d7712ce54521d9fee&o=&s=1,Courtyard by Marriott Berlin City Center,,True,False,"Mitte, Berlin",True,Travel Sustainable property,1.7,Deluxe King Room,https://www.booking.com/hotel/de/courtyard-by-marriott-berlin-mitte.html?lang=en-us,9.0,$,180,8.7,Excellent,317.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/233361311.webp?k=f43b075373628d8a66787d3d821304f37720734bdfd698a1500eb1b84bcad366&o=&s=1,Park Plaza Berlin Kudamm,3.0,True,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,3.5,Double Room,https://www.booking.com/hotel/de/kudamm.html?lang=en-us,5.0,$,109,7.8,Good,3434.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/159022844.webp?k=e71447234867dc55c90db6528de9d52833e4a23c9551761d09a2460885310800&o=&s=1,Leonardo Boutique Hotel Berlin City South,4.0,False,False,"Neukölln, Berlin",False,Travel Sustainable property,10.5,Comfort Room,https://www.booking.com/hotel/de/leonardo-hotel-berlin-city-sud.html?lang=en-us,4.0,$,78,8.2,Very Good,2835.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/437363170.webp?k=bfd1af993b87498230a27bdee42017baa89426085013ac1d6399106bef4aeb0f&o=&s=1,AC Hotel by Marriott Berlin Humboldthain Park,,True,False,"Mitte, Berlin",True,Travel Sustainable property,3.7,Deluxe King Room,https://www.booking.com/hotel/de/ac-by-marriott-berlin-humboldthain-park.html?lang=en-us,7.0,$,131,8.0,Very Good,1036.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/13572082.webp?k=3333562990dc92640b11fc7fa85cebee352ca82e8e95e4515f9d43749acd9e57&o=&s=1,Wyndham Garden Berlin Mitte,,False,True,"Mitte, Berlin",False,Travel Sustainable property,4.4,Superior Double Room,https://www.booking.com/hotel/de/wyndham-garden-berlin-mitte.html?lang=en-us,3.0,$,84,6.9,Review score,2609.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/118771476.webp?k=336d21b0e2a192bdf528f30bcef9f72699bcfc18fd0277ca8e9363cde4155d63&o=&s=1,Hyperion Hotel Berlin,,True,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,3.9,Comfort Double or Twin Room,https://www.booking.com/hotel/de/hyperion-hotel-berlin.html?lang=en-us,,$,151,8.5,Very Good,6274.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/163149540.webp?k=9381ca1678d1e91c05768ceeb84a386bc3ea4a21db2826a1911e2ac5aa37206d&o=&s=1,"Hotel ""Helle Mitte"" Berlin",3.0,False,False,"Marzahn-Hellersdorf, Berlin",True,Travel Sustainable property,15.4,Double or Twin Room with Private Bathroom,https://www.booking.com/hotel/de/quot-helle-mitte-quot-berlin.html?lang=en-us,,$,57,6.2,Review score,1225.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/11257562.webp?k=9be59cbb12b0719ba6cb2ee58d5e22d8410c9b7963550e2d513b999a9c568d9c&o=&s=1,Hotel Messe am Funkturm,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,6.4,Double or Twin Room,https://www.booking.com/hotel/de/hotelpensionfunkturm.html?lang=en-us,3.0,$,54,6.4,Review score,1283.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/328267731.webp?k=bb539a35986777f2827eee1bb18d925ab88d4f7f2d2eb6579726de06d1f8a4d7&o=&s=1,NH Berlin City Ost,4.0,False,False,"Lichtenberg, Berlin",True,Travel Sustainable property,7.1,Standard Double or Twin Room,https://www.booking.com/hotel/de/frankfurter-allee.html?lang=en-us,5.0,$,103,8.1,Very Good,1866.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/436863820.webp?k=8f71e006b2f86265c85fac554b505c7bc3bd1298a02b2a3d291f6424a52593b9&o=&s=1,Yggotel Spurv,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,5.2,Standard Room,https://www.booking.com/hotel/de/hotellichtburg.html?lang=en-us,4.0,$,72,7.8,Good,32.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/386256748.webp?k=c75ad18c149b6e39ebb2b144880468e7f709c3e8c9383a68dd3fe817bcaa68e4&o=&s=1,Hotel Rossi,,False,False,"Mitte, Berlin",True,Travel Sustainable property,1.5,Deluxe Room,https://www.booking.com/hotel/de/rossi.html?lang=en-us,,$,109,8.5,Very Good,1786.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/34271723.webp?k=65fc821ff1dea66c515d77f3e5c03a5964e83e13ad5017f81a688fdc4c26a527&o=&s=1,25hours Hotel Bikini Berlin,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,2.9,Medium Urban,https://www.booking.com/hotel/de/25hours-bikini-berlin.html?lang=en-us,9.0,$,174,8.7,Excellent,1522.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/86465677.webp?k=7b901f4e1ba46bf1bed70448c43dba8a0d5760a7222f1fef250ae1c64dd28e8c&o=&s=1,Hotel am Borsigturm,4.0,False,False,"Reinickendorf, Berlin",True,Travel Sustainable property,9.6,Double Room,https://www.booking.com/hotel/de/borsigturm.html?lang=en-us,6.0,$,116,8.3,Very Good,1721.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/328267785.webp?k=5fb0678bf370eb1f79d8cd5b61110e4c22994bbb85fc6e0b36ed70b19385837d&o=&s=1,NH Berlin Kurfürstendamm,4.0,True,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,3.8,Classic Standard Double or Twin Room with Extra Bed,https://www.booking.com/hotel/de/topconcept.html?lang=en-us,6.0,$,125,8.1,Very Good,3537.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/407243686.webp?k=7e99b750016ea437261cff15868dbf873411ca99c2e52495e73be4e107424243&o=&s=1,Hotel Palace Berlin,,True,True,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,2.8,Business Double Room,https://www.booking.com/hotel/de/hotelpalace.html?lang=en-us,,$,185,8.8,Excellent,2214.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/253043689.webp?k=2ad677646ddeef4ad4a7c416227ec9029b921bba14fee4bf0a99d1bbf3a00a05&o=&s=1,Atlas Berlin Hotel,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,5.3,Double Room,https://www.booking.com/hotel/de/atlas-berlin.html?lang=en-us,,$,83,7.1,Good,577.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/212474344.webp?k=589a126b287fc420eacb9625e0216d9d4b42f795f8505ca12e439293658fe94c&o=&s=1,Industriepalast Berlin,,True,False,"Friedrichshain-Kreuzberg, Berlin",True,Travel Sustainable property,5.0,Double or Twin Room,https://www.booking.com/hotel/de/industriepalast-berlin.html?lang=en-us,,$,87,7.7,Good,3966.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/344728245.webp?k=838b6b132aa8f33997e280cb0cf76ca31c64a8adccef7ea4aaccfac31efb30cc&o=&s=1,ibis Berlin Ostbahnhof,2.0,False,False,"Friedrichshain-Kreuzberg, Berlin",False,Travel Sustainable property,3.6,Standard Double Room,https://www.booking.com/hotel/de/ibisberlinostbhf.html?lang=en-us,,$,120,7.5,Good,3706.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/147117801.webp?k=ad257916ee57fecfd299c756a872014a7ea89eccd72b2158c10ea38bc27babac&o=&s=1,DORMERO Hotel Berlin Ku'damm,,True,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,3.4,Standard  Room,https://www.booking.com/hotel/de/brandenburger-hof-berlin.html?lang=en-us,5.0,$,104,7.0,Good,1407.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/91542853.webp?k=fea780f56bd9f1d6469397f7140720d9434ddd32fcbe8fca4f6161d02b308edd&o=&s=1,martas Hotel Albrechtshof Berlin,3.0,False,False,"Mitte, Berlin",True,Travel Sustainable property,0.8,Double Room,https://www.booking.com/hotel/de/albrechtshof.html?lang=en-us,,$,118,8.3,Very Good,1581.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/246315659.webp?k=69a657ff862ae7303f7afad2758726df9fd09fd7b56f6586cb20f93604c2148e&o=&s=1,ibis Styles Berlin City Ost,3.0,False,False,"Friedrichshain-Kreuzberg, Berlin",True,Travel Sustainable property,6.1,Standard Twin Room,https://www.booking.com/hotel/de/ibis-styles-berlin-ost.html?lang=en-us,5.0,$,98,7.7,Good,1263.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/234683837.webp?k=f624647232acc5bbfd72c2707d66b763885f3e4ea0d9cd68e43041ad84c0e7be&o=&s=1,Hotel Adlon Kempinski Berlin,5.0,True,False,"Mitte, Berlin",True,Travel Sustainable property,200.0,Executive Double Room,https://www.booking.com/hotel/de/adlon-kempinski-berlin.html?lang=en-us,,$,417,9.2,Wonderful,3493.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/257716999.webp?k=75a99ee0e134401175daf51e82a169f0c19314561dfadd5c5a302f3d8cac2507&o=&s=1,Good Morning Berlin City West,,False,False,"Reinickendorf, Berlin",False,Travel Sustainable property,6.5,Standard Double Room,https://www.booking.com/hotel/de/days-inn-berlin-west.html?lang=en-us,4.0,$,87,6.5,Review score,1487.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/343101212.webp?k=ffa6d5f54fe90b1f56f2de8b1ce726f146da997044fef5709146832ef61cf35d&o=&s=1,Sheraton Berlin Grand Hotel Esplanade,,True,False,"Mitte, Berlin",False,Travel Sustainable property,1.9,Classic Double Room,https://www.booking.com/hotel/de/hotelesplanadeberlin.html?lang=en-us,10.0,$,196,7.6,Good,1154.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/134124121.webp?k=730fd095e9a3408d473f32c7762cc7cd853fc8dc26206ba81e90f87f9ba4a853&o=&s=1,ARCOTEL John F - am Gendarmenmarkt,4.0,True,False,"Mitte, Berlin",True,Travel Sustainable property,1.4,Superior Double Room,https://www.booking.com/hotel/de/john-f.html?lang=en-us,,$,157,8.2,Very Good,3715.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/53073725.webp?k=819d9852a19eb17a4ee943fd31a77e355fbc569d1d3b08b562ddf67c856479a4&o=&s=1,Apple City Hotel,,False,False,"Mitte, Berlin",True,Travel Sustainable property,2.7,Double or Twin Room,https://www.booking.com/hotel/de/apple-city.html?lang=en-us,,$,70,6.8,Review score,1679.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/350668904.webp?k=918ef1feafc51748c3d6011f29c914d5eb7fd2acf42fffba019461c4594edc40&o=&s=1,ibis budget Berlin Alexanderplatz,1.0,False,False,"Friedrichshain-Kreuzberg, Berlin",True,Travel Sustainable property,3.2,Standard Room,https://www.booking.com/hotel/de/ibis-budget-berlin-alexanderplatz.html?lang=en-us,,$,85,7.7,Good,3785.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/251657530.webp?k=b39e1dde517cb0957fe9c6e172a46f459d3d34180606628e3a1a786f0a93cb55&o=&s=1,ibis Berlin Messe,2.0,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,Travel Sustainable property,6.6,Twin Room,https://www.booking.com/hotel/de/ibisberlinmesse.html?lang=en-us,,$,109,7.4,Good,1724.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/295041801.webp?k=bf7a6810aaf402c143b53e77d23baa078f146aa26f7454f0ea8e5e9b9262cc7c&o=&s=1,Motel One Berlin Mitte,,False,False,"Friedrichshain-Kreuzberg, Berlin",True,Travel Sustainable property,2.7,Room with King Size bed,https://www.booking.com/hotel/de/berlin_motelone.html?lang=en-us,5.0,$,109,8.3,Very Good,1596.0,booking
